date,BAC,C,CSCO,CVX,GE,IBM,INTC,JNJ,JPM,MRK,MSFT,ORCL,PEP,PFE,PG,T,VZ,WFC,WMT,XOM
2009-12-31,15.0600004196167,33.0999994277954,23.9400005340576,76.9899978637695,15.1300001144409,130.899993896484,20.3999996185303,64.4100036621094,41.6699981689453,36.5400009155273,30.4799995422363,24.5300006866455,60.7999992370605,18.1900005340576,60.6300010681152,28.0300006866455,31.084428107636,26.9899997711182,53.4500007629395,68.1900024414062
2010-01-29,15.1800003051758,33.199999332428,22.4699993133545,72.120002746582,16.0799999237061,122.389999389648,19.3999996185303,62.8600006103516,38.939998626709,38.1800003051758,28.1800003051758,23.0599994659424,59.6199989318848,18.6599998474121,61.5499992370605,25.3600006103516,27.6034967646994,28.4300003051758,53.4300003051758,64.4300003051758
2010-02-26,16.6599998474121,34.0000009536743,24.3299999237061,72.3000030517578,16.0599994659424,127.160003662109,20.5300006866455,63.0,41.9700012207031,36.8800010681152,28.6700000762939,24.6499996185303,62.4700012207031,17.5499992370605,63.2799987792969,24.8099994659424,27.1437514532892,27.3400001525879,54.0699996948242,65.0
2010-03-31,17.8500003814697,40.5000019073486,26.0300006866455,75.8300018310547,18.2000007629395,128.25,22.2900009155273,65.1999969482422,44.75,37.3499984741211,29.2875003814697,25.7099990844727,66.1600036621094,17.1499996185303,63.2700004577637,25.8400001525879,29.1047070039544,31.1200008392334,55.5999984741211,66.9800033569336
2010-04-30,17.8299999237061,43.6999988555908,26.9300003051758,81.4400024414062,18.8600006103516,129.0,22.8400001525879,64.3000030517578,42.5800018310547,35.0400009155273,30.5349998474121,25.8675003051758,65.2200012207031,16.7199993133545,62.1599998474121,26.0599994659424,27.1156031237647,33.1100006103516,53.6399993896484,67.7699966430664
2010-05-28,15.7399997711182,39.6000003814697,23.1599998474121,73.870002746582,16.3500003814697,125.26000213623,21.4200000762939,58.2999992370605,39.5800018310547,33.689998626709,25.7999992370605,22.5699996948242,62.8899993896484,15.2299995422363,61.0900001525879,24.2999992370605,25.8208103885259,28.6900005340576,50.560001373291,60.4599990844727
2010-06-30,14.3699998855591,37.5999999046326,21.3099994659424,67.8600006103516,14.4200000762939,123.480003356934,19.4500007629395,59.060001373291,36.6100006103516,34.9700012207031,23.0100002288818,21.4599990844727,60.9500007629395,14.2600002288818,59.9799995422363,24.1900005340576,26.2899384764443,25.6000003814697,48.0699996948242,57.0699996948242
2010-07-30,14.039999961853,40.9999990463257,23.0699996948242,76.2099990844727,16.1200008392334,128.399993896484,20.6000003814697,58.0900001525879,40.2799987792969,34.4599990844727,25.8099994659424,23.6399993896484,64.9100036621094,15.0,61.1599998474121,25.9400005340576,29.0599994659424,27.7299995422363,51.189998626709,59.6800003051758
2010-08-31,12.460000038147,37.0900011062622,19.9850006103516,74.0800018310547,14.4799995422363,123.129997253418,17.6650009155273,57.0200004577637,36.3600006103516,35.1599998474121,23.4650001525879,21.8449993133545,64.1800003051758,15.9099998474121,59.6699981689453,27.0300006866455,29.5300006866455,23.5499992370605,50.1399993896484,59.1100006103516
2010-09-30,13.102499961853,39.1000008583069,21.8999996185303,81.0500030517578,16.25,134.139999389648,19.2000007629395,61.9599990844727,38.060001373291,36.810001373291,24.4899997711182,26.8500003814697,66.4400024414062,17.1700000762939,59.9700012207031,28.6000003814697,32.5900001525879,25.1149997711182,53.5200004577637,61.7900009155273
2010-10-29,11.4490003585815,41.7000007629395,22.8600006103516,82.5999984741211,16.0200004577637,143.600006103516,20.0499992370605,63.7400016784668,37.6300010681152,36.310001373291,26.6650009155273,29.3799991607666,65.3000030517578,17.4150009155273,63.5699996948242,28.5200004577637,32.4799995422363,26.0599994659424,54.1699981689453,66.4899978637695
2010-11-30,10.9499998092651,41.9999980926514,19.1599998474121,80.9700012207031,15.8299999237061,141.460006713867,21.1574993133545,61.5499992370605,37.4000015258789,34.4700012207031,25.2574996948242,27.0450000762939,64.629997253418,16.2999992370605,61.0699996948242,27.7900009155273,32.0099983215332,27.2099990844727,54.0900001525879,69.5599975585938
2010-12-31,13.3400001525879,47.3000001907349,20.2299995422363,91.25,18.2900009155273,146.759994506836,21.0300006866455,61.8499984741211,42.4199981689453,36.0400009155273,27.9099998474121,31.2999992370605,65.3300018310547,17.5100002288818,64.3300018310547,29.3799991607666,35.7799987792969,30.9899997711182,53.9300003051758,73.120002746582
2011-01-31,13.7299995422363,48.2000017166138,21.1499996185303,94.9300003051758,20.1399993896484,162.0,21.4599990844727,59.7700004577637,44.939998626709,33.1699981689453,27.7250003814697,32.0299987792969,64.3099975585938,18.2199993133545,63.1300010681152,27.5200004577637,35.6199989318848,32.4199981689453,56.0699996948242,80.6800003051758
2011-02-28,14.289999961853,46.7999982833862,18.5599994659424,103.75,20.9200000762939,161.880004882812,21.4699993133545,61.439998626709,46.689998626709,32.5699996948242,26.5799999237061,32.9000015258789,63.4199981689453,19.2399997711182,63.0499992370605,28.3799991607666,36.9199981689453,32.2599983215332,51.9799995422363,85.5299987792969
2011-03-31,13.3299999237061,44.2000007629395,17.1499996185303,107.48999786377,20.0499992370605,163.070007324219,20.1800003051758,59.25,46.0999984741211,33.0099983215332,25.3899993896484,33.4324989318848,64.4100036621094,20.3099994659424,61.5999984741211,30.6100006103516,38.5400009155273,31.7099990844727,52.0499992370605,84.129997253418
2011-04-29,12.2799997329712,45.9000015258789,17.5200004577637,109.440002441406,20.4500007629395,170.580001831055,23.1499996185303,65.7200012207031,45.6300010681152,35.9500007629395,25.9200000762939,35.9599990844727,68.8899993896484,20.9699993133545,64.9000015258789,31.1200008392334,37.7799987792969,29.1100006103516,54.9799995422363,87.9800033569336
2011-05-31,11.75,41.1500015258789,16.7999992370605,104.910003662109,19.6399993896484,168.929992675781,22.5100002288818,67.2900009155273,43.2400016784668,36.75,25.0100002288818,34.2200012207031,71.120002746582,21.4500007629395,67.0,31.5599994659424,36.9300003051758,28.3700008392334,55.2200012207031,83.4700012207031
2011-06-30,10.960000038147,41.6399993896484,15.6099996566772,102.839996337891,18.8600006103516,171.550003051758,22.1599998474121,66.5199966430664,40.939998626709,35.2900009155273,26.0,32.9099998474121,70.4300003051758,20.6000003814697,63.5699996948242,31.4099998474121,37.2299995422363,28.0599994659424,53.1399993896484,81.379997253418
2011-07-29,9.71000003814697,38.3400001525879,15.9700002670288,104.019996643066,17.9099998474121,181.850006103516,22.3299999237061,64.7900009155273,40.4500007629395,34.1300010681152,27.3999996185303,30.5799999237061,64.0400009155273,19.2490005493164,61.4900016784668,29.2600002288818,35.2900009155273,27.9400005340576,52.7099990844727,79.7900009155273
2011-08-31,8.17000007629395,31.0499992370605,15.6700000762939,98.8399963378906,16.3099994659424,171.910003662109,20.1299991607666,65.8000030517578,37.560001373291,33.0950012207031,26.6000003814697,28.0699996948242,64.4300003051758,18.9799995422363,63.6800003051758,28.4799995422363,36.1650009155273,26.1000003814697,53.189998626709,74.0199966430664
2011-09-30,6.11999988555908,25.6149997711182,15.5,92.5899963378906,15.2200002670288,174.869995117188,21.3349990844727,63.689998626709,30.1200008392334,32.7000007629395,24.8899993896484,28.7399997711182,61.9000015258789,17.6800003051758,63.1800003051758,28.5200004577637,36.7999992370605,24.1200008392334,51.9000015258789,72.629997253418
2011-10-31,6.82999992370605,31.5900001525879,18.5300006866455,105.050003051758,16.7099990844727,184.630004882812,24.5400009155273,64.3899993896484,34.7599983215332,34.5,26.6299991607666,32.7700004577637,62.9500007629395,19.2600002288818,63.9900016784668,29.3099994659424,36.9799995422363,25.9099998474121,56.7200012207031,78.0899963378906
2011-11-30,5.44000005722046,27.4799995422363,18.6399993896484,102.819999694824,15.9099998474121,188.0,24.9099998474121,64.7200012207031,30.9699993133545,35.75,25.5799999237061,31.3500003814697,64.0,20.0699996948242,64.5699996948242,28.9799995422363,37.7299995422363,25.8600006103516,58.9000015258789,80.4400024414062
2011-12-30,5.55999994277954,26.3099994659424,18.0799999237061,106.400001525879,17.9099998474121,183.880004882812,24.25,65.5800018310547,33.25,37.7000007629395,25.9599990844727,25.6499996185303,66.3499984741211,21.6399993896484,66.7099990844727,30.2399997711182,40.1199989318848,27.5599994659424,59.7599983215332,84.7600021362305
2012-01-31,7.13000011444092,30.7199993133545,19.6450004577637,103.120002746582,18.7099990844727,192.600006103516,26.4200000762939,65.9100036621094,37.2999992370605,38.2700004577637,29.5300006866455,28.2099990844727,65.6699981689453,21.3999996185303,63.0400009155273,29.4099998474121,37.6599998474121,29.2099990844727,61.3600006103516,83.7399978637695
2012-02-29,7.96999979019165,33.3199996948242,19.8799991607666,109.120002746582,19.0499992370605,196.729995727539,26.8799991607666,65.0800018310547,39.2400016784668,38.1699981689453,31.7399997711182,29.2549991607666,62.939998626709,21.125,67.620002746582,30.5900001525879,38.1100006103516,31.2900009155273,59.0800018310547,86.5
2012-03-30,9.56999969482422,36.5499992370605,21.1499996185303,107.209999084473,20.0699996948242,208.649993896484,28.1149997711182,65.9599990844727,45.9799995422363,38.4000015258789,32.2550010681152,29.1599998474121,66.3499984741211,22.6450004577637,67.2099990844727,31.2299995422363,38.2299995422363,34.1399993896484,61.2000007629395,86.7300033569336
2012-04-30,8.10999965667725,33.0449981689453,20.1550006866455,106.559997558594,19.5799999237061,207.080001831055,28.3950004577637,65.0999984741211,42.9799995422363,39.2400016784668,32.0149993896484,29.3999996185303,66.0,22.8999996185303,63.6399993896484,32.9099998474121,40.3800010681152,33.4150009155273,58.9099998474121,86.3399963378906
2012-05-31,7.34999990463257,26.5100002288818,16.3299999237061,98.3099975585938,19.0900001525879,192.899993896484,25.8400001525879,62.4300003051758,33.1500015258789,37.5800018310547,29.1900005340576,26.4699993133545,67.8499984741211,21.8700008392334,62.2900009155273,34.1699981689453,41.6399993896484,32.0499992370605,65.8199996948242,78.629997253418
2012-06-29,8.18000030517578,27.4099998474121,17.1700000762939,105.5,20.8400001525879,195.580001831055,26.6499996185303,67.5599975585938,35.7299995422363,41.75,30.5900001525879,29.7000007629395,70.6600036621094,23.0,61.25,35.6599998474121,44.439998626709,33.439998626709,69.7200012207031,85.5699996948242
2012-07-31,7.34000015258789,27.1299991607666,15.9499998092651,109.580001831055,20.75,195.979995727539,25.7000007629395,69.2200012207031,36.0,44.1699981689453,29.4699993133545,30.2000007629395,72.7300033569336,24.0400009155273,64.5400009155273,37.9199981689453,45.1399993896484,33.810001373291,74.4300003051758,86.8499984741211
2012-08-31,7.98999977111816,29.7099990844727,19.0799999237061,112.160003662109,20.7099990844727,194.850006103516,24.8299999237061,67.4300003051758,37.1399993896484,43.0499992370605,30.8199996948242,31.6499996185303,72.4300003051758,23.8600006103516,67.1900024414062,36.6399993896484,42.939998626709,34.0299987792969,72.5999984741211,87.3000030517578
2012-09-28,8.82999992370605,32.7200012207031,19.0949993133545,116.559997558594,22.7099990844727,207.449996948242,22.6550006866455,68.9100036621094,40.4799995422363,45.0950012207031,29.7600002288818,31.4599990844727,70.7699966430664,24.8500003814697,69.3600006103516,37.7000007629395,45.5699996948242,34.5299987792969,73.8000030517578,91.4499969482422
2012-10-31,9.31999969482422,37.3899993896484,17.1450004577637,110.240699768066,21.0599994659424,194.529998779297,21.6299991607666,70.8199996948242,41.6800003051758,45.6300010681152,28.5400009155273,31.0799999237061,69.2399978637695,24.8700008392334,69.2399978637695,34.5900001525879,44.6399993896484,33.689998626709,75.0199966430664,91.1699981689453
2012-11-30,9.85999965667725,34.5699996948242,18.9099998474121,105.690002441406,21.1299991607666,190.070007324219,19.5650005340576,69.7300033569336,41.0800018310547,44.2999992370605,26.6149997711182,32.1749992370605,70.2099990844727,25.0200004577637,69.8300018310547,34.1300010681152,44.1199989318848,33.0099983215332,72.0199966430664,88.1399993896484
2012-12-31,11.6099996566772,39.560001373291,19.6494007110596,108.139999389648,20.9899997711182,191.550003051758,20.6200008392334,70.0999984741211,43.9691009521484,40.939998626709,26.7096996307373,33.3199996948242,68.4300003051758,25.0792999267578,67.8899993896484,33.7099990844727,43.2700004577637,34.1800003051758,68.2300033569336,86.5500030517578
2013-01-31,11.3199996948242,42.1599998474121,20.5699996948242,115.150001525879,22.2800006866455,203.070007324219,21.0400009155273,73.9199981689453,47.0499992370605,43.25,27.4500007629395,35.5099983215332,72.8499984741211,27.2800006866455,75.1600036621094,34.7900009155273,43.6100006103516,34.8300018310547,69.9499969482422,89.9700012207031
2013-02-28,11.2299995422363,41.9700012207031,20.8549995422363,117.150001525879,23.2199993133545,200.830001831055,20.8799991607666,76.1100006103516,48.9199981689453,42.7299995422363,27.7999992370605,34.2400016784668,75.7699966430664,27.3700008392334,76.1800003051758,35.9099998474121,46.5299987792969,35.0800018310547,70.7799987792969,89.5500030517578
2013-03-28,12.1800003051758,44.2400016784668,20.8950004577637,118.819999694824,23.1200008392334,213.300003051758,21.8349990844727,81.5299987792969,47.4599990844727,44.2000007629395,28.6049995422363,32.3300018310547,79.1100006103516,28.8600006103516,77.0599975585938,36.689998626709,49.1500015258789,36.9900016784668,74.8300018310547,90.1100006103516
2013-04-30,12.3100004196167,46.6599998474121,20.9200000762939,122.01000213623,22.2900009155273,202.539993286133,23.9500007629395,85.2300033569336,49.0099983215332,47.0,33.0999984741211,32.7799987792969,82.4700012207031,29.0699996948242,76.7699966430664,37.4599990844727,53.9099998474121,37.9799995422363,77.7200012207031,88.9899978637695
2013-05-31,13.6599998474121,51.9900016784668,24.1149997711182,122.75,23.3199996948242,208.020004272461,24.2800006866455,84.1800003051758,54.5900001525879,46.7000007629395,34.9000015258789,33.7799987792969,80.7699966430664,27.2299995422363,76.7600021362305,34.9900016784668,48.4799995422363,40.5499992370605,74.8399963378906,90.4700012207031
2013-06-28,12.8599996566772,47.9700012207031,24.3349990844727,118.339996337891,23.1900005340576,191.110000610352,24.2299995422363,85.8600006103516,52.7900009155273,46.4500007629395,34.5449981689453,30.7099990844727,81.7900009155273,28.0100002288818,76.9899978637695,35.4000015258789,50.3400001525879,41.2700004577637,74.4899978637695,90.3499984741211
2013-07-31,14.6000003814697,52.1399993896484,25.5900001525879,125.889999389648,24.3700008392334,195.039993286133,23.3349990844727,93.5,55.7299995422363,48.1699981689453,31.8400001525879,32.3499984741211,83.5400009155273,29.2299995422363,80.3000030517578,35.2700004577637,49.4799995422363,43.5,77.9400024414062,93.75
2013-08-30,14.1199998855591,48.3300018310547,23.3099994659424,120.430000305176,23.1399993896484,182.270004272461,21.9799995422363,86.4100036621094,50.5299987792969,47.2900009155273,33.4000015258789,31.8600006103516,79.7300033569336,28.2099990844727,77.8899993896484,33.8300018310547,47.3800010681152,41.0800018310547,72.9800033569336,87.1600036621094
2013-09-30,13.8000001907349,48.5099983215332,23.4309997558594,121.5,23.8899993896484,185.179992675781,22.9209995269775,86.6900024414062,51.689998626709,47.609001159668,33.2799987792969,33.1699981689453,79.5,28.7250003814697,75.5899963378906,33.8199996948242,46.6749992370605,41.3199996948242,73.9599990844727,86.0400009155273
2013-10-31,13.9700002670288,48.7799987792969,22.5599994659424,119.959999084473,26.1399993896484,179.210006713867,24.4699993133545,92.6100006103516,51.5400009155273,45.0900001525879,35.4049987792969,33.5,84.0899963378906,30.6849994659424,80.75,36.2000007629395,50.5099983215332,42.689998626709,76.75,89.620002746582
2013-11-29,15.8199996948242,52.9199981689453,21.25,122.440002441406,26.6599998474121,179.679992675781,23.8400001525879,94.6600036621094,57.2200012207031,49.8300018310547,38.1300010681152,35.2900009155273,84.4599990844727,31.7299995422363,84.2200012207031,35.2099990844727,49.6199989318848,44.0200004577637,81.0100021362305,93.4800033569336
2013-12-31,15.5699996948242,52.1100006103516,22.4300003051758,124.910003662109,28.0300006866455,187.570007324219,25.9549999237061,91.5899963378906,58.4799995422363,50.0499992370605,37.4099998474121,38.2599983215332,82.9400024414062,30.6299991607666,81.4100036621094,35.1599998474121,49.1399993896484,45.4000015258789,78.6900024414062,101.199996948242
2014-01-31,16.75,47.4300003051758,21.9099998474121,111.629997253418,25.1299991607666,176.679992675781,24.5400009155273,88.4700012207031,55.3600006103516,52.9700012207031,37.8400001525879,36.9000015258789,80.3600006103516,30.3999996185303,76.620002746582,33.3199996948242,48.0200004577637,45.3400001525879,74.6800003051758,92.1600036621094
2014-02-28,16.5300006866455,48.6300010681152,21.7999992370605,115.330001831055,25.4699993133545,185.169998168945,24.7600002288818,92.120002746582,56.8199996948242,56.9900016784668,38.310001373291,39.1100006103516,80.0699996948242,32.1100006103516,78.6600036621094,31.9300003051758,47.5800018310547,46.4199981689453,74.6999969482422,96.2699966430664
2014-03-31,17.2000007629395,47.5999984741211,22.4150009155273,118.910003662109,25.8899993896484,192.490005493164,25.8139991760254,98.2300033569336,60.7099990844727,56.7700004577637,40.9900016784668,40.9099998474121,83.5,32.1199989318848,80.5999984741211,35.0699996948242,47.5699996948242,49.7400016784668,76.4300003051758,97.6800003051758
2014-04-30,15.1400003433228,47.9099998474121,23.1100006103516,125.519996643066,26.8899993896484,196.470001220703,26.6900005340576,101.290000915527,55.9799995422363,58.560001373291,40.4000015258789,40.8800010681152,85.8899993896484,31.2800006866455,82.5500030517578,35.7000007629395,46.7299995422363,49.6399993896484,79.7099990844727,102.410003662109
2014-05-30,15.1400003433228,47.5699996948242,24.6200008392334,122.790000915527,26.7900009155273,184.360000610352,27.3199996948242,101.459999084473,55.5699996948242,57.8600006103516,40.939998626709,42.0200004577637,88.3300018310547,29.6299991607666,80.7900009155273,35.4700012207031,49.9599990844727,50.7799987792969,76.7699966430664,100.529998779297
2014-06-30,15.3699998855591,47.0999984741211,24.8500003814697,130.550003051758,26.2800006866455,181.270004272461,30.8999996185303,104.620002746582,57.6199989318848,57.8499984741211,41.7000007629395,40.5299987792969,89.3399963378906,29.6800003051758,78.5899963378906,35.3600006103516,48.9300003051758,52.560001373291,75.0699996948242,100.680000305176
2014-07-31,15.25,48.9099998474121,25.2299995422363,129.240005493164,25.1499996185303,191.669998168945,33.8899993896484,100.089996337891,57.6699981689453,56.7400016784668,43.1599998474121,40.3899993896484,88.0999984741211,28.7000007629395,77.3199996948242,35.5900001525879,50.4199981689453,50.9000015258789,73.5800018310547,98.9400024414062
2014-08-29,16.0900001525879,51.6500015258789,24.9899997711182,129.449996948242,25.9799995422363,192.300003051758,34.9199981689453,103.730003356934,59.4500007629395,60.1100006103516,45.4300003051758,41.5299987792969,92.4899978637695,29.3899993896484,83.1100006103516,34.9599990844727,49.8199996948242,51.439998626709,75.5,99.4599990844727
2014-09-30,17.0499992370605,51.8199996948242,25.1700000762939,119.319999694824,25.6200008392334,189.830001831055,34.8199996948242,106.589996337891,60.2400016784668,59.2799987792969,46.3600006103516,38.2799987792969,93.0899963378906,29.5699996948242,83.7399978637695,35.2400016784668,49.9900016784668,51.8699989318848,76.4700012207031,94.0500030517578
2014-10-31,17.1599998474121,53.5299987792969,24.4699993133545,119.949996948242,25.8099994659424,164.399993896484,34.0099983215332,107.779998779297,60.4799995422363,57.939998626709,46.9500007629395,39.0499992370605,96.1699981689453,29.9500007629395,87.2699966430664,34.8400001525879,50.25,53.0900001525879,76.2699966430664,96.7099990844727
2014-11-28,17.0400009155273,53.9700012207031,27.6399993896484,108.870002746582,26.4899997711182,162.169998168945,37.25,108.25,60.1599998474121,60.4000015258789,47.810001373291,42.4099998474121,100.099998474121,31.1499996185303,90.4300003051758,35.3800010681152,50.5900001525879,54.4799995422363,87.5400009155273,90.5400009155273
2014-12-31,17.8899993896484,54.1100006103516,27.8150005340576,112.180000305176,25.2700004577637,160.440002441406,36.2900009155273,104.569999694824,62.5800018310547,56.7900009155273,46.4500007629395,44.9700012207031,94.5599975585938,31.1499996185303,91.0899963378906,33.5900001525879,46.7799987792969,54.8199996948242,85.879997253418,92.4499969482422
